"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2026-07-28T11:40:01.465"
1081;Nordjylland;2022-10-28;F;52;0;2;7388;3315293;51535;
1085;Sjælland;2022-10-28;F;71;1;5;7389;3315364;51540;
1083;Syddanmark;2022-10-28;F;69;0;2;7389;3315433;51542;
1084;Hovedstaden;2022-10-28;M;105;2;13;7391;3315538;51555;
1082;Midtjylland;2022-10-28;M;73;4;6;7395;3315611;51561;
1081;Nordjylland;2022-10-28;M;36;0;3;7395;3315647;51564;
1085;Sjælland;2022-10-28;M;51;0;4;7395;3315698;51568;
1083;Syddanmark;2022-10-28;M;79;1;8;7396;3315777;51576;
1084;Hovedstaden;2022-10-29;F;86;0;12;7396;3315863;51588;
1082;Midtjylland;2022-10-29;F;59;0;3;7396;3315922;51591;
1081;Nordjylland;2022-10-29;F;20;0;3;7396;3315942;51594;
1085;Sjælland;2022-10-29;F;56;1;3;7397;3315998;51597;
1083;Syddanmark;2022-10-29;F;44;0;6;7397;3316042;51603;
1084;Hovedstaden;2022-10-29;M;84;0;3;7397;3316126;51606;
1082;Midtjylland;2022-10-29;M;53;0;0;7397;3316179;51606;
1081;Nordjylland;2022-10-29;M;17;1;3;7398;3316196;51609;
1085;Sjælland;2022-10-29;M;47;3;3;7401;3316243;51612;
1083;Syddanmark;2022-10-29;M;38;0;6;7401;3316281;51618;
1084;Hovedstaden;2022-10-30;F;85;0;7;7401;3316366;51625;
1082;Midtjylland;2022-10-30;F;69;0;3;7401;3316435;51628;
1081;Nordjylland;2022-10-30;F;24;0;0;7401;3316459;51628;
1085;Sjælland;2022-10-30;F;56;0;2;7401;3316515;51630;
1083;Syddanmark;2022-10-30;F;67;1;2;7402;3316582;51632;
1084;Hovedstaden;2022-10-30;M;72;1;4;7403;3316654;51636;
1082;Midtjylland;2022-10-30;M;73;0;2;7403;3316727;51638;
1081;Nordjylland;2022-10-30;M;26;1;4;7404;3316753;51642;
1085;Sjælland;2022-10-30;M;56;0;5;7404;3316809;51647;
1083;Syddanmark;2022-10-30;M;55;0;5;7404;3316864;51652;
1084;Hovedstaden;2022-10-31;F;115;0;8;7404;3316979;51660;
1082;Midtjylland;2022-10-31;F;91;2;7;7406;3317070;51667;
1081;Nordjylland;2022-10-31;F;50;0;5;7406;3317120;51672;
1085;Sjælland;2022-10-31;F;81;0;3;7406;3317201;51675;
1083;Syddanmark;2022-10-31;F;97;0;7;7406;3317298;51682;
1084;Hovedstaden;2022-10-31;M;103;3;10;7409;3317401;51692;
1082;Midtjylland;2022-10-31;M;90;0;8;7409;3317491;51700;
1081;Nordjylland;2022-10-31;M;43;1;5;7410;3317534;51705;
1085;Sjælland;2022-10-31;M;72;0;3;7410;3317606;51708;
1083;Syddanmark;2022-10-31;M;95;2;6;7412;3317701;51714;
1084;Hovedstaden;2022-11-01;F;111;0;4;7412;3317812;51718;
1082;Midtjylland;2022-11-01;F;82;0;3;7412;3317894;51721;
1081;Nordjylland;2022-11-01;F;19;0;1;7412;3317913;51722;
1085;Sjælland;2022-11-01;F;70;0;3;7412;3317983;51725;
1083;Syddanmark;2022-11-01;F;79;1;4;7413;3318062;51729;
1084;Hovedstaden;2022-11-01;M;81;0;9;7413;3318143;51738;
1082;Midtjylland;2022-11-01;M;88;1;6;7414;3318231;51744;
1081;Nordjylland;2022-11-01;M;33;1;6;7415;3318264;51750;
1085;Sjælland;2022-11-01;M;46;0;4;7415;3318310;51754;
1083;Syddanmark;2022-11-01;M;77;0;5;7415;3318387;51759;
1084;Hovedstaden;2022-11-02;F;94;3;5;7418;3318481;51764;
1082;Midtjylland;2022-11-02;F;80;0;1;7418;3318561;51765;
1081;Nordjylland;2022-11-02;F;45;0;5;7418;3318606;51770;
1085;Sjælland;2022-11-02;F;65;0;3;7418;3318671;51773;
1083;Syddanmark;2022-11-02;F;80;1;7;7419;3318751;51780;
1084;Hovedstaden;2022-11-02;M;68;1;6;7420;3318819;51786;
1082;Midtjylland;2022-11-02;M;71;0;3;7420;3318890;51789;
1081;Nordjylland;2022-11-02;M;26;0;2;7420;3318916;51791;
1085;Sjælland;2022-11-02;M;58;0;3;7420;3318974;51794;
1083;Syddanmark;2022-11-02;M;80;1;4;7421;3319054;51798;
1084;Hovedstaden;2022-11-03;F;104;1;6;7422;3319158;51804;
1082;Midtjylland;2022-11-03;F;75;0;7;7422;3319233;51811;
1081;Nordjylland;2022-11-03;F;26;1;2;7423;3319259;51813;
1085;Sjælland;2022-11-03;F;63;0;5;7423;3319322;51818;
1083;Syddanmark;2022-11-03;F;62;0;6;7423;3319384;51824;
1084;Hovedstaden;2022-11-03;M;88;0;5;7423;3319472;51829;
1082;Midtjylland;2022-11-03;M;64;0;3;7423;3319536;51832;
1081;Nordjylland;2022-11-03;M;26;0;1;7423;3319562;51833;
1085;Sjælland;2022-11-03;M;48;0;2;7423;3319610;51835;
1083;Syddanmark;2022-11-03;M;49;0;2;7423;3319659;51837;
1084;Hovedstaden;2022-11-04;F;78;2;5;7425;3319737;51842;
1082;Midtjylland;2022-11-04;F;75;0;4;7425;3319812;51846;
1081;Nordjylland;2022-11-04;F;19;0;1;7425;3319831;51847;
1085;Sjælland;2022-11-04;F;49;0;5;7425;3319880;51852;
1083;Syddanmark;2022-11-04;F;51;0;3;7425;3319931;51855;
1084;Hovedstaden;2022-11-04;M;69;0;4;7425;3320000;51859;
1082;Midtjylland;2022-11-04;M;61;0;3;7425;3320061;51862;
1081;Nordjylland;2022-11-04;M;29;2;1;7427;3320090;51863;
1085;Sjælland;2022-11-04;M;57;0;8;7427;3320147;51871;
1083;Syddanmark;2022-11-04;M;59;1;3;7428;3320206;51874;
1084;Hovedstaden;2022-11-05;F;63;1;4;7429;3320269;51878;
1082;Midtjylland;2022-11-05;F;42;1;2;7430;3320311;51880;
1081;Nordjylland;2022-11-05;F;10;0;0;7430;3320321;51880;
1085;Sjælland;2022-11-05;F;42;0;5;7430;3320363;51885;
1083;Syddanmark;2022-11-05;F;42;1;6;7431;3320405;51891;
1084;Hovedstaden;2022-11-05;M;40;1;5;7432;3320445;51896;
1082;Midtjylland;2022-11-05;M;44;0;2;7432;3320489;51898;
1081;Nordjylland;2022-11-05;M;8;0;2;7432;3320497;51900;
1085;Sjælland;2022-11-05;M;32;0;2;7432;3320529;51902;
1083;Syddanmark;2022-11-05;M;29;1;5;7433;3320558;51907;
1084;Hovedstaden;2022-11-06;F;66;2;3;7435;3320624;51910;
1082;Midtjylland;2022-11-06;F;62;0;1;7435;3320686;51911;
1081;Nordjylland;2022-11-06;F;18;0;1;7435;3320704;51912;
1085;Sjælland;2022-11-06;F;44;0;5;7435;3320748;51917;
1083;Syddanmark;2022-11-06;F;59;0;2;7435;3320807;51919;
1084;Hovedstaden;2022-11-06;M;64;0;3;7435;3320871;51922;
1082;Midtjylland;2022-11-06;M;51;1;2;7436;3320922;51924;
1081;Nordjylland;2022-11-06;M;19;1;5;7437;3320941;51929;
1085;Sjælland;2022-11-06;M;49;0;4;7437;3320990;51933;
1083;Syddanmark;2022-11-06;M;51;0;3;7437;3321041;51936;
1084;Hovedstaden;2022-11-07;F;123;0;10;7437;3321164;51946;
1082;Midtjylland;2022-11-07;F;92;0;4;7437;3321256;51950;
1081;Nordjylland;2022-11-07;F;40;0;5;7437;3321296;51955;
1085;Sjælland;2022-11-07;F;65;0;5;7437;3321361;51960;
1083;Syddanmark;2022-11-07;F;86;0;6;7437;3321447;51966;
1084;Hovedstaden;2022-11-07;M;93;0;8;7437;3321540;51974;
1082;Midtjylland;2022-11-07;M;69;0;2;7437;3321609;51976;
1081;Nordjylland;2022-11-07;M;33;0;1;7437;3321642;51977;
1085;Sjælland;2022-11-07;M;65;2;4;7439;3321707;51981;
1083;Syddanmark;2022-11-07;M;59;0;3;7439;3321766;51984;
1084;Hovedstaden;2022-11-08;F;130;2;6;7441;3321896;51990;
1082;Midtjylland;2022-11-08;F;70;0;2;7441;3321966;51992;
1081;Nordjylland;2022-11-08;F;28;0;1;7441;3321994;51993;
1085;Sjælland;2022-11-08;F;77;0;3;7441;3322071;51996;
1083;Syddanmark;2022-11-08;F;95;0;7;7441;3322166;52003;
1084;Hovedstaden;2022-11-08;M;96;0;6;7441;3322262;52009;
1082;Midtjylland;2022-11-08;M;61;1;7;7442;3322323;52016;
1081;Nordjylland;2022-11-08;M;19;1;3;7443;3322342;52019;
1085;Sjælland;2022-11-08;M;62;1;6;7444;3322404;52025;
1083;Syddanmark;2022-11-08;M;85;0;7;7444;3322489;52032;
1084;Hovedstaden;2022-11-09;F;108;1;5;7445;3322597;52037;
1082;Midtjylland;2022-11-09;F;87;0;2;7445;3322684;52039;
1081;Nordjylland;2022-11-09;F;40;0;2;7445;3322724;52041;
1085;Sjælland;2022-11-09;F;97;1;5;7446;3322821;52046;
1083;Syddanmark;2022-11-09;F;81;0;6;7446;3322902;52052;
1084;Hovedstaden;2022-11-09;M;99;3;6;7449;3323001;52058;
1082;Midtjylland;2022-11-09;M;79;1;2;7450;3323080;52060;
1081;Nordjylland;2022-11-09;M;35;0;1;7450;3323115;52061;
1085;Sjælland;2022-11-09;M;72;0;0;7450;3323187;52061;
1083;Syddanmark;2022-11-09;M;72;0;1;7450;3323259;52062;
1084;Hovedstaden;2022-11-10;F;104;0;7;7450;3323363;52069;
1082;Midtjylland;2022-11-10;F;85;0;2;7450;3323448;52071;
1081;Nordjylland;2022-11-10;F;34;0;0;7450;3323482;52071;
1085;Sjælland;2022-11-10;F;61;1;1;7451;3323543;52072;
1083;Syddanmark;2022-11-10;F;66;0;2;7451;3323609;52074;
1084;Hovedstaden;2022-11-10;M;84;1;8;7452;3323693;52082;
