"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"Timestamp"
1084;Hovedstaden;2024-11-09;M;6;0;3;10119;3428851;75170;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-09;M;1;0;1;10119;3428852;75171;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-09;M;4;1;4;10120;3428856;75175;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-09;M;2;1;2;10121;3428858;75177;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-10;F;3;0;1;10121;3428861;75178;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-10;F;5;1;4;10122;3428866;75182;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-10;M;10;1;4;10123;3428876;75186;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-10;M;1;1;1;10124;3428877;75187;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-10;M;1;0;1;10124;3428878;75188;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-10;M;3;0;3;10124;3428881;75191;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-11;F;11;0;4;10124;3428892;75195;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-11;F;2;0;0;10124;3428894;75195;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-11;F;7;1;3;10125;3428901;75198;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-11;F;4;0;3;10125;3428905;75201;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-11;M;15;0;4;10125;3428920;75205;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-11;M;3;0;1;10125;3428923;75206;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-11;M;1;0;0;10125;3428924;75206;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-11;M;2;1;1;10126;3428926;75207;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-11;M;6;1;3;10127;3428932;75210;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-12;F;14;0;4;10127;3428946;75214;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-12;F;4;0;2;10127;3428950;75216;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-12;F;2;0;1;10127;3428952;75217;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-12;M;4;0;0;10127;3428956;75217;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-12;M;2;0;1;10127;3428958;75218;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-12;M;2;0;1;10127;3428960;75219;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-12;M;5;0;1;10127;3428965;75220;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-12;M;4;0;2;10127;3428969;75222;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-13;F;19;1;1;10128;3428988;75223;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-13;F;3;0;2;10128;3428991;75225;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-13;F;3;0;1;10128;3428994;75226;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-13;F;3;0;0;10128;3428997;75226;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-13;F;2;0;0;10128;3428999;75226;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-13;M;11;0;0;10128;3429010;75226;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-13;M;3;0;2;10128;3429013;75228;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-13;M;3;1;1;10129;3429016;75229;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-14;F;5;0;0;10129;3429021;75229;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-14;F;2;0;1;10129;3429023;75230;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-14;F;5;0;2;10129;3429028;75232;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-14;F;9;0;5;10129;3429037;75237;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-14;M;14;0;8;10129;3429051;75245;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-14;M;2;0;2;10129;3429053;75247;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-14;M;4;0;3;10129;3429057;75250;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-14;M;5;0;3;10129;3429062;75253;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-15;F;11;0;1;10129;3429073;75254;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-15;F;1;0;1;10129;3429074;75255;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-15;F;4;0;2;10129;3429078;75257;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-15;F;3;0;1;10129;3429081;75258;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-15;M;7;0;3;10129;3429088;75261;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-15;M;7;0;4;10129;3429095;75265;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-15;M;5;0;4;10129;3429100;75269;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-16;F;2;1;1;10130;3429102;75270;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-16;F;2;0;1;10130;3429104;75271;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-16;F;2;0;2;10130;3429106;75273;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-16;M;5;1;2;10131;3429111;75275;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-16;M;1;0;0;10131;3429112;75275;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-17;F;8;0;3;10131;3429120;75278;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-17;F;1;1;1;10132;3429121;75279;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-17;F;2;0;2;10132;3429123;75281;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-17;M;3;0;3;10132;3429126;75284;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-17;M;5;1;5;10133;3429131;75289;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-17;M;1;0;1;10133;3429132;75290;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-18;F;17;0;2;10133;3429149;75292;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-18;F;4;0;0;10133;3429153;75292;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-18;F;5;1;3;10134;3429158;75295;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-18;F;2;0;1;10134;3429160;75296;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-18;M;6;0;1;10134;3429166;75297;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-18;M;1;0;0;10134;3429167;75297;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-18;M;5;0;4;10134;3429172;75301;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-18;M;5;0;2;10134;3429177;75303;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-19;F;6;0;0;10134;3429183;75303;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-19;F;3;1;2;10135;3429186;75305;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-19;F;2;0;2;10135;3429188;75307;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-19;M;9;0;2;10135;3429197;75309;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-19;M;1;0;1;10135;3429198;75310;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-19;M;3;0;3;10135;3429201;75313;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-19;M;3;1;2;10136;3429204;75315;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-20;F;8;1;3;10137;3429212;75318;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-20;F;1;0;0;10137;3429213;75318;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-20;F;6;0;2;10137;3429219;75320;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-20;F;2;0;1;10137;3429221;75321;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-20;M;6;0;1;10137;3429227;75322;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-20;M;3;0;1;10137;3429230;75323;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-20;M;4;0;2;10137;3429234;75325;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-20;M;3;0;1;10137;3429237;75326;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-21;F;17;0;4;10137;3429254;75330;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-21;F;2;0;0;10137;3429256;75330;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-21;F;1;0;0;10137;3429257;75330;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-21;F;3;0;2;10137;3429260;75332;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-21;F;1;0;0;10137;3429261;75332;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-21;M;7;0;4;10137;3429268;75336;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-21;M;2;0;2;10137;3429270;75338;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-21;M;1;0;0;10137;3429271;75338;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-21;M;6;1;4;10138;3429277;75342;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-21;M;4;0;3;10138;3429281;75345;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-22;F;10;0;4;10138;3429291;75349;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-22;F;2;0;0;10138;3429293;75349;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-22;F;1;0;1;10138;3429294;75350;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-22;F;5;0;2;10138;3429299;75352;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-22;F;2;0;1;10138;3429301;75353;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-22;M;8;0;3;10138;3429309;75356;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-22;M;2;0;1;10138;3429311;75357;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-22;M;3;0;2;10138;3429314;75359;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-22;M;3;0;2;10138;3429317;75361;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-23;F;8;0;6;10138;3429325;75367;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-23;F;1;0;0;10138;3429326;75367;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-23;F;1;0;0;10138;3429327;75367;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-23;F;2;1;2;10139;3429329;75369;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-23;M;6;0;3;10139;3429335;75372;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-23;M;1;0;1;10139;3429336;75373;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-23;M;1;0;1;10139;3429337;75374;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-23;M;3;0;2;10139;3429340;75376;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-24;F;7;0;5;10139;3429347;75381;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-24;F;1;0;0;10139;3429348;75381;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-24;F;3;0;1;10139;3429351;75382;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-24;F;2;0;2;10139;3429353;75384;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-24;M;4;0;3;10139;3429357;75387;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-24;M;4;0;3;10139;3429361;75390;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-24;M;2;0;2;10139;3429363;75392;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-25;F;16;0;1;10139;3429379;75393;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-25;F;2;0;2;10139;3429381;75395;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-25;F;1;0;1;10139;3429382;75396;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-25;F;8;2;6;10141;3429390;75402;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-25;F;5;0;3;10141;3429395;75405;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-25;M;7;0;2;10141;3429402;75407;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-25;M;1;0;0;10141;3429403;75407;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-25;M;1;0;0;10141;3429404;75407;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-25;M;2;0;0;10141;3429406;75407;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-25;M;2;0;2;10141;3429408;75409;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-26;F;11;0;2;10141;3429419;75411;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-26;F;3;0;1;10141;3429422;75412;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-26;F;1;0;1;10141;3429423;75413;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-26;M;8;1;2;10142;3429431;75415;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-26;M;2;0;0;10142;3429433;75415;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-26;M;5;2;3;10144;3429438;75418;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-26;M;1;0;0;10144;3429439;75418;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-27;F;12;0;1;10144;3429451;75419;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-27;F;1;0;0;10144;3429452;75419;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-27;F;5;0;3;10144;3429457;75422;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-27;F;4;0;1;10144;3429461;75423;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-27;M;8;0;1;10144;3429469;75424;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-27;M;1;0;1;10144;3429470;75425;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-27;M;1;0;0;10144;3429471;75425;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-27;M;7;1;5;10145;3429478;75430;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-27;M;4;0;4;10145;3429482;75434;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-28;F;10;0;3;10145;3429492;75437;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-28;F;1;0;0;10145;3429493;75437;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-28;F;5;0;3;10145;3429498;75440;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-28;F;2;0;2;10145;3429500;75442;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-28;M;7;0;1;10145;3429507;75443;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-28;M;1;0;0;10145;3429508;75443;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-28;M;1;0;1;10145;3429509;75444;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-28;M;6;0;5;10145;3429515;75449;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-28;M;1;0;0;10145;3429516;75449;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-29;F;13;0;2;10145;3429529;75451;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-29;F;2;0;0;10145;3429531;75451;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-29;F;4;0;3;10145;3429535;75454;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-29;F;3;0;1;10145;3429538;75455;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-29;M;12;0;3;10145;3429550;75458;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-29;M;2;0;1;10145;3429552;75459;2025-02-18T10:06:52.739
1081;Nordjylland;2024-11-29;M;1;1;1;10146;3429553;75460;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-29;M;6;0;5;10146;3429559;75465;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-29;M;2;0;1;10146;3429561;75466;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-30;F;4;0;2;10146;3429565;75468;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-30;F;5;0;4;10146;3429570;75472;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-11-30;M;6;0;3;10146;3429576;75475;2025-02-18T10:06:52.739
1082;Midtjylland;2024-11-30;M;1;0;1;10146;3429577;75476;2025-02-18T10:06:52.739
1085;Sjælland;2024-11-30;M;5;0;3;10146;3429582;75479;2025-02-18T10:06:52.739
1083;Syddanmark;2024-11-30;M;2;0;1;10146;3429584;75480;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-01;F;4;1;3;10147;3429588;75483;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-01;F;1;0;0;10147;3429589;75483;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-01;F;2;0;2;10147;3429591;75485;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-01;F;3;0;2;10147;3429594;75487;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-01;M;6;0;4;10147;3429600;75491;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-01;M;1;0;1;10147;3429601;75492;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-01;M;3;0;3;10147;3429604;75495;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-01;M;2;0;2;10147;3429606;75497;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-02;F;13;0;1;10147;3429619;75498;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-02;F;2;0;0;10147;3429621;75498;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-02;F;3;0;2;10147;3429624;75500;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-02;F;6;0;1;10147;3429630;75501;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-02;F;5;0;2;10147;3429635;75503;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-02;M;14;0;5;10147;3429649;75508;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-02;M;2;0;2;10147;3429651;75510;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-02;M;1;0;1;10147;3429652;75511;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-02;M;4;0;3;10147;3429656;75514;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-02;M;1;1;1;10148;3429657;75515;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-03;F;18;0;5;10148;3429675;75520;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-03;F;1;1;1;10149;3429676;75521;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-03;F;7;1;2;10150;3429683;75523;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-03;F;2;0;0;10150;3429685;75523;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-03;M;16;0;8;10150;3429701;75531;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-03;M;3;0;2;10150;3429704;75533;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-03;M;4;0;4;10150;3429708;75537;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-03;M;3;1;3;10151;3429711;75540;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-04;F;14;1;4;10152;3429725;75544;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-04;F;4;0;1;10152;3429729;75545;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-04;F;5;1;1;10153;3429734;75546;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-04;F;4;0;2;10153;3429738;75548;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-04;M;11;0;2;10153;3429749;75550;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-04;M;2;0;2;10153;3429751;75552;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-04;M;6;0;3;10153;3429757;75555;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-04;M;1;0;0;10153;3429758;75555;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-05;F;13;0;2;10153;3429771;75557;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-05;F;6;0;3;10153;3429777;75560;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-05;F;4;0;1;10153;3429781;75561;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-05;M;12;0;4;10153;3429793;75565;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-05;M;4;0;4;10153;3429797;75569;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-05;M;1;0;1;10153;3429798;75570;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-05;M;4;0;3;10153;3429802;75573;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-06;F;18;0;4;10153;3429820;75577;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-06;F;4;1;2;10154;3429824;75579;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-06;F;3;0;1;10154;3429827;75580;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-06;M;5;0;2;10154;3429832;75582;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-06;M;3;1;3;10155;3429835;75585;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-06;M;5;0;4;10155;3429840;75589;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-06;M;7;1;5;10156;3429847;75594;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-07;F;12;1;7;10157;3429859;75601;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-07;F;1;0;0;10157;3429860;75601;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-07;F;1;0;1;10157;3429861;75602;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-07;F;2;0;2;10157;3429863;75604;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-07;M;4;1;3;10158;3429867;75607;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-07;M;1;0;1;10158;3429868;75608;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-07;M;4;0;4;10158;3429872;75612;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-07;M;4;1;4;10159;3429876;75616;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-08;F;3;1;2;10160;3429879;75618;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-08;F;1;0;1;10160;3429880;75619;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-08;F;1;0;1;10160;3429881;75620;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-08;F;3;0;2;10160;3429884;75622;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-08;F;2;0;2;10160;3429886;75624;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-08;M;9;2;6;10162;3429895;75630;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-08;M;3;1;3;10163;3429898;75633;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-08;M;1;0;1;10163;3429899;75634;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-08;M;1;0;0;10163;3429900;75634;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-08;M;5;0;4;10163;3429905;75638;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-09;F;17;0;3;10163;3429922;75641;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-09;F;7;0;1;10163;3429929;75642;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-09;F;2;0;1;10163;3429931;75643;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-09;M;12;2;7;10165;3429943;75650;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-09;M;1;0;1;10165;3429944;75651;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-09;M;4;0;2;10165;3429948;75653;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-09;M;2;0;1;10165;3429950;75654;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-10;F;12;0;1;10165;3429962;75655;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-10;F;3;0;2;10165;3429965;75657;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-10;F;4;0;1;10165;3429969;75658;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-10;F;2;0;0;10165;3429971;75658;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-10;M;6;1;2;10166;3429977;75660;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-10;M;3;0;1;10166;3429980;75661;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-10;M;3;0;1;10166;3429983;75662;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-10;M;3;0;1;10166;3429986;75663;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-11;F;24;0;5;10166;3430010;75668;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-11;F;1;0;1;10166;3430011;75669;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-11;F;5;1;3;10167;3430016;75672;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-11;F;6;0;5;10167;3430022;75677;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-11;M;14;2;5;10169;3430036;75682;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-11;M;4;0;2;10169;3430040;75684;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-11;M;4;1;3;10170;3430044;75687;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-12;F;11;1;3;10171;3430055;75690;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-12;F;3;0;0;10171;3430058;75690;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-12;F;1;0;1;10171;3430059;75691;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-12;F;7;1;2;10172;3430066;75693;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-12;F;3;0;1;10172;3430069;75694;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-12;M;13;0;3;10172;3430082;75697;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-12;M;1;0;0;10172;3430083;75697;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-12;M;1;1;1;10173;3430084;75698;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-12;M;7;2;6;10175;3430091;75704;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-12;M;4;0;2;10175;3430095;75706;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-13;F;15;1;6;10176;3430110;75712;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-13;F;2;0;2;10176;3430112;75714;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-13;F;6;0;2;10176;3430118;75716;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-13;F;3;0;1;10176;3430121;75717;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-13;M;11;1;4;10177;3430132;75721;2025-02-18T10:06:52.739
1082;Midtjylland;2024-12-13;M;4;0;1;10177;3430136;75722;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-13;M;1;0;0;10177;3430137;75722;2025-02-18T10:06:52.739
1085;Sjælland;2024-12-13;M;7;1;5;10178;3430144;75727;2025-02-18T10:06:52.739
1083;Syddanmark;2024-12-13;M;6;0;3;10178;3430150;75730;2025-02-18T10:06:52.739
1084;Hovedstaden;2024-12-14;F;6;1;4;10179;3430156;75734;2025-02-18T10:06:52.739
1081;Nordjylland;2024-12-14;F;2;0;2;10179;3430158;75736;2025-02-18T10:06:52.739
